budget,urgency,views,saves,bedrooms,preapproved,open_house,agent_response_hours,converted
1000000,23,10,19,4,1,1,65,1
500000,70,3,8,3,0,1,62,0
200000,84,49,17,6,1,1,55,0
5000000,22,11,4,5,1,1,10,0
300000,41,42,2,1,0,0,1,0
750000,3,46,7,5,0,1,8,0
500000,84,23,20,3,1,0,27,1
500000,59,2,1,6,1,0,28,0
100000,69,0,15,1,0,0,40,0
750000,12,23,18,1,1,0,15,0
500000,86,5,5,5,0,0,55,0
2000000,75,46,15,6,0,0,6,1
5000000,16,27,15,3,0,1,6,0
300000,31,7,5,6,0,1,63,0
750000,33,42,20,2,1,0,42,0
1000000,8,13,17,2,1,1,41,0
200000,84,32,3,3,0,0,34,0
100000,80,43,18,4,0,0,35,0
500000,32,8,18,2,0,1,45,0
750000,51,1,8,4,1,1,14,0
1000000,31,23,5,1,1,1,33,0
1000000,15,14,12,3,0,1,35,1
750000,67,21,17,6,0,1,46,1
1000000,83,8,14,2,1,0,69,0
200000,25,38,14,6,1,0,61,1
100000,49,14,6,6,1,1,28,0
500000,4,44,14,5,0,1,31,1
1000000,55,39,9,2,0,0,15,1
500000,53,25,9,3,1,0,8,1
500000,80,46,14,6,1,0,37,1
750000,11,16,0,3,0,0,22,1
300000,59,27,6,3,1,0,7,1
500000,30,29,16,2,1,0,57,1
1000000,49,0,19,6,0,1,59,0
500000,74,39,18,6,0,1,25,1
2000000,63,4,4,1,0,1,31,0
750000,90,7,14,2,0,0,23,0
2000000,2,21,10,4,0,0,7,1
500000,46,0,11,3,0,0,33,0
2000000,43,41,7,2,0,0,51,0
100000,62,31,16,4,0,1,69,0
100000,26,11,11,3,0,1,32,1
1000000,84,25,2,4,0,1,61,0
300000,2,33,11,6,0,1,53,1
300000,81,38,11,5,1,0,45,1
1000000,77,32,9,2,1,0,71,1
5000000,3,27,4,1,0,0,36,1
300000,87,6,17,5,1,1,51,0
750000,43,22,9,3,1,1,54,1
200000,41,48,6,6,0,0,55,0
100000,65,27,7,1,1,0,4,1
750000,42,33,17,4,1,1,41,1
300000,82,29,2,2,0,0,26,0
200000,41,24,8,4,0,0,62,0
2000000,66,26,14,3,0,0,11,0
200000,79,44,6,4,1,0,18,1
200000,3,21,14,3,0,0,67,0
300000,57,4,4,2,0,0,15,0
100000,16,2,4,3,0,1,53,0
200000,75,1,6,2,0,1,70,0
100000,21,29,2,6,0,1,16,0
5000000,67,21,20,5,1,0,69,1
300000,21,37,0,4,0,0,28,0
5000000,89,11,3,2,0,1,44,1
5000000,72,43,6,2,0,1,15,1
2000000,39,20,4,3,0,1,65,0
500000,6,50,3,6,1,1,71,1
500000,48,13,10,5,1,0,47,0
500000,87,46,0,2,0,0,36,0
5000000,42,35,7,5,0,0,43,1
750000,81,50,15,2,1,1,64,1
500000,44,43,17,5,0,0,15,1
200000,87,25,11,1,0,1,59,0
2000000,14,41,2,6,1,1,45,1
200000,35,38,1,6,0,0,23,0
5000000,41,28,4,5,0,1,71,1
1000000,11,48,0,3,0,0,6,1
300000,46,32,19,6,0,1,35,0
200000,3,18,19,4,0,0,6,1
1000000,9,19,19,5,0,0,2,0
200000,87,8,17,4,1,1,45,0
5000000,87,7,14,4,0,1,31,0
500000,53,6,5,1,0,0,12,0
200000,59,42,10,4,1,0,28,0
5000000,81,30,16,6,1,1,45,1
1000000,25,35,2,3,1,1,4,0
750000,62,13,1,3,1,1,15,1
750000,58,21,1,4,0,0,27,0
300000,51,24,4,1,0,0,49,0
300000,30,1,20,3,0,1,39,0
2000000,81,23,16,3,0,1,53,1
500000,88,12,20,1,1,0,3,1
100000,62,15,6,1,0,1,44,0
5000000,86,43,12,2,1,1,61,0
300000,11,9,2,5,0,0,46,0
1000000,13,19,4,2,0,0,28,1
200000,43,6,13,5,1,1,34,0
500000,83,8,5,3,0,0,36,0
2000000,24,27,10,1,1,1,0,0
500000,10,33,0,2,0,0,28,1
200000,67,19,10,5,0,1,57,0
100000,44,27,15,2,1,0,48,1
5000000,73,25,2,2,1,1,10,1
300000,66,4,3,5,0,1,27,0
2000000,29,31,4,5,0,1,61,1
100000,30,30,5,6,1,0,7,0
200000,44,19,16,3,0,0,54,0
200000,1,22,6,5,0,0,46,1
500000,9,1,15,4,0,1,14,1
300000,22,7,4,3,0,1,72,0
5000000,68,32,18,1,1,0,66,1
750000,51,24,8,2,0,1,40,1
200000,58,21,1,2,0,0,69,0
1000000,9,9,7,2,1,0,16,1
2000000,40,44,18,4,1,0,21,1
500000,77,4,0,3,0,1,43,0
100000,52,47,2,4,1,0,17,0
500000,13,3,20,5,1,1,53,1
2000000,81,15,13,4,1,0,6,0
300000,59,10,1,2,0,0,64,0
750000,27,7,19,4,1,1,40,1
100000,6,40,20,6,0,1,39,1
500000,80,24,14,3,1,0,24,0
5000000,29,15,17,3,0,1,48,1
5000000,86,24,3,6,0,1,64,1
100000,87,10,2,6,1,0,7,0
750000,12,3,2,3,0,0,30,0
1000000,9,17,16,2,0,0,23,1
300000,1,4,14,2,0,1,16,0
750000,74,22,10,4,0,1,24,1
100000,69,23,9,3,0,0,13,0
200000,54,15,6,2,1,0,33,0
750000,1,29,4,6,0,0,20,1
100000,5,5,1,3,0,0,7,0
100000,54,9,0,5,0,0,66,0
500000,5,2,5,6,0,1,9,0
750000,51,50,17,3,0,0,5,1
500000,53,25,10,1,0,1,21,1
1000000,49,29,13,5,0,0,50,1
1000000,0,41,6,1,1,1,0,1
1000000,84,34,16,3,0,0,41,1
2000000,39,50,20,6,1,1,30,0
750000,34,27,10,4,0,1,36,0
1000000,44,18,16,1,1,0,39,1
500000,56,15,18,3,0,0,17,1
200000,12,38,19,1,1,0,8,0
200000,35,23,16,2,1,1,48,1
500000,25,26,8,4,0,1,5,1
300000,65,3,15,3,1,1,62,0
200000,40,23,14,1,1,1,67,1
100000,55,39,19,5,0,1,26,0
300000,19,23,5,6,1,0,50,1
200000,77,25,2,2,1,1,41,0
1000000,4,17,4,5,0,0,26,1
1000000,77,32,9,4,0,1,25,1
5000000,68,33,9,2,0,0,5,1
5000000,57,3,2,4,1,0,20,0
500000,42,13,3,4,0,0,47,1
300000,38,41,12,4,1,0,32,1
5000000,37,28,7,1,0,1,28,1
750000,48,20,17,2,1,1,40,1
500000,21,0,14,2,1,0,46,0
5000000,72,35,20,4,0,1,51,1
2000000,4,1,14,6,0,0,1,1
200000,4,50,10,1,0,1,46,1
1000000,79,28,2,1,1,1,10,1
200000,7,18,6,3,1,0,28,1
5000000,42,16,5,6,1,1,11,1
5000000,3,43,2,3,0,1,70,1
100000,28,14,8,3,1,1,72,0
100000,27,23,9,3,0,1,36,1
500000,80,10,9,5,1,1,53,1
1000000,71,28,10,5,0,1,37,0
2000000,28,21,2,5,0,0,35,0
750000,85,35,8,4,0,1,29,0
200000,33,6,8,4,1,0,2,0
2000000,9,0,6,5,1,1,15,1
200000,78,11,7,6,1,1,54,0
750000,11,11,17,2,1,1,0,1
500000,62,18,1,2,1,0,45,1
2000000,63,25,10,5,1,1,40,1
100000,12,42,11,5,0,0,58,0
100000,8,33,19,3,1,1,28,1
750000,20,10,17,2,1,0,55,0
200000,70,49,13,1,0,1,47,0
500000,19,42,16,4,1,0,49,1
5000000,60,32,19,4,1,1,10,1
750000,88,30,11,4,0,0,7,0
2000000,21,33,10,1,0,0,51,1
300000,26,31,19,5,1,1,52,1
500000,6,1,13,3,0,0,56,1
5000000,0,26,1,1,1,1,53,1
300000,22,15,0,2,1,1,54,0
2000000,42,15,16,3,0,1,69,1
200000,86,6,18,3,1,0,44,0
300000,50,39,1,1,0,0,22,0
5000000,79,25,16,3,0,1,47,0
5000000,19,33,14,1,0,1,54,1
1000000,16,18,17,5,0,0,56,1
5000000,43,23,12,5,0,1,67,0
1000000,30,12,10,4,0,1,18,0
100000,64,11,3,1,1,1,46,1
300000,3,35,8,3,1,0,9,1
2000000,34,33,0,2,1,1,7,1
200000,49,22,14,1,1,0,17,1
200000,48,39,19,3,1,0,58,1
750000,9,42,8,2,1,1,57,0
1000000,87,14,2,5,0,0,24,0
100000,2,43,6,5,1,1,9,1
100000,24,28,11,5,1,0,1,1
100000,19,8,19,2,0,1,27,0
750000,86,19,7,3,1,1,58,1
300000,11,26,20,6,0,1,66,1
100000,87,45,3,1,0,0,50,0
200000,17,43,1,2,1,0,45,1
300000,30,28,5,4,1,1,2,1
2000000,78,39,5,4,0,1,58,1
200000,59,23,8,5,0,1,42,0
500000,48,23,13,6,0,0,11,1
200000,35,25,10,5,0,0,59,0
2000000,86,8,17,1,0,1,1,0
300000,50,18,14,4,0,1,54,0
2000000,30,42,3,6,1,0,49,1
750000,43,50,7,1,0,0,52,1
500000,5,6,1,6,0,0,2,0
500000,76,22,2,4,1,1,64,0
750000,0,37,9,6,0,0,40,1
500000,24,18,8,2,0,1,14,1
100000,67,21,14,1,1,1,58,0
1000000,50,48,7,4,0,0,45,1
300000,2,49,14,5,0,1,52,0
5000000,0,43,6,3,1,0,56,1
1000000,54,27,17,2,0,1,64,1
500000,79,11,14,1,0,1,3,1
2000000,25,6,1,2,1,1,29,1
300000,30,24,19,3,0,0,24,1
200000,87,23,9,1,0,0,12,0
1000000,33,35,1,6,0,1,14,0
5000000,31,16,18,1,0,0,59,0
300000,87,6,8,4,1,1,30,0
300000,33,31,12,3,0,0,20,0
100000,5,12,5,2,0,0,60,1
750000,23,31,9,2,1,1,53,0
750000,62,38,1,1,1,1,69,0
200000,89,17,18,6,0,0,63,0
200000,21,28,10,4,1,1,64,1
1000000,45,31,16,6,1,1,14,0
500000,65,44,18,2,0,1,41,1
1000000,47,49,12,4,1,0,0,1
2000000,7,21,15,6,0,0,2,1
750000,2,44,10,5,1,0,69,1
1000000,37,28,12,6,0,0,48,0
500000,75,8,13,4,0,1,64,0
300000,86,2,12,1,1,1,6,0
300000,86,3,19,3,1,1,68,0
750000,4,39,6,3,0,0,23,1
200000,73,42,5,5,1,1,67,0
1000000,16,14,14,6,1,0,72,1
750000,86,19,5,2,0,0,31,0
200000,46,26,0,4,0,1,53,0
200000,3,16,19,4,0,1,37,1
300000,19,49,16,6,0,1,3,1
300000,8,49,19,5,1,1,58,0
2000000,90,16,8,5,0,1,57,1
100000,30,26,3,5,0,1,54,1
1000000,29,7,6,3,0,0,46,1
750000,78,6,19,6,0,1,28,0
1000000,42,7,16,5,1,0,10,1
100000,83,7,2,6,0,1,39,0
200000,82,26,7,3,0,0,62,0
200000,87,9,3,5,1,1,3,0
100000,7,24,9,2,0,0,7,1
500000,21,14,20,4,1,1,71,0
100000,34,38,0,6,1,0,64,0
750000,65,2,2,4,0,1,51,0
5000000,54,30,2,3,0,1,70,0
500000,52,16,8,1,1,1,11,1
1000000,77,30,7,1,0,0,67,0
300000,14,4,19,6,1,1,8,0
750000,7,2,10,2,1,0,29,0
1000000,31,37,20,6,0,0,1,0
500000,50,36,17,6,1,1,68,1
500000,89,11,17,4,0,1,32,1
1000000,24,2,10,5,1,0,57,1
500000,89,40,12,1,1,0,71,1
1000000,63,6,15,2,0,0,52,0
5000000,31,4,9,2,0,1,72,0
750000,18,26,9,6,1,1,47,0
2000000,34,1,3,4,0,1,18,0
500000,27,12,10,2,0,1,55,1
200000,43,45,15,5,1,1,17,1
100000,2,36,4,1,0,0,52,1
100000,59,17,4,2,1,1,19,0
500000,70,14,3,2,1,0,32,1
750000,89,10,18,5,0,0,53,1
750000,42,8,17,5,0,0,39,0
5000000,62,43,9,1,0,1,32,1
750000,32,31,4,4,1,1,60,1
500000,44,45,3,4,0,0,61,1
750000,80,18,11,3,0,1,54,0
1000000,79,1,16,1,0,0,53,0
750000,54,15,5,3,1,1,70,1
1000000,5,3,18,1,1,0,59,0
2000000,23,36,7,4,1,0,59,1
200000,68,30,15,3,0,0,54,0
1000000,49,31,17,1,0,1,47,1
2000000,55,2,9,2,0,0,33,0
100000,87,29,11,1,1,1,34,1
1000000,7,29,1,1,1,0,64,1
2000000,36,6,2,5,1,0,62,0
500000,11,18,2,2,1,0,17,1
200000,56,7,7,4,0,0,24,0
200000,12,20,14,2,1,1,52,1
2000000,18,10,5,4,0,1,36,1
200000,39,24,17,6,0,0,23,0
2000000,2,19,6,3,0,1,22,1
200000,76,33,6,3,1,1,68,1
5000000,48,30,0,2,1,1,58,1
5000000,21,20,5,5,0,0,20,0
5000000,70,27,0,3,0,1,60,0
200000,38,29,0,4,1,0,57,0
1000000,48,36,2,4,1,0,57,1
300000,41,33,18,4,1,1,67,0
100000,15,0,7,6,0,1,3,0
100000,8,48,1,3,0,0,11,0
5000000,90,40,6,4,1,0,19,1
100000,87,39,20,5,1,0,45,0
100000,57,41,11,3,1,1,36,0
300000,13,29,2,1,1,1,28,0
500000,36,6,14,5,1,1,58,1
750000,6,41,9,4,1,1,49,1
100000,35,0,17,3,1,0,66,0
300000,30,43,10,4,0,1,10,1
1000000,65,42,9,4,1,0,8,1
200000,77,20,14,1,0,0,51,0
1000000,40,19,13,4,1,0,61,1
5000000,73,14,2,3,0,1,32,0
300000,24,22,9,5,1,0,31,1
750000,54,12,18,2,0,1,3,1
5000000,51,28,17,5,1,1,32,0
200000,24,4,1,4,1,1,55,0
200000,48,31,3,3,1,0,26,0
750000,57,42,0,1,1,1,61,1
300000,33,26,8,6,1,0,28,0
300000,36,34,11,2,1,1,38,1
750000,72,49,0,1,1,0,19,1
300000,70,4,13,4,0,0,12,0
500000,7,49,13,6,1,1,23,1
200000,71,2,16,5,1,0,53,0
200000,29,30,12,1,0,0,4,1
750000,72,27,0,4,0,0,70,0
2000000,6,30,2,3,1,1,70,1
750000,80,2,20,1,1,1,31,0
750000,13,26,15,3,1,0,3,1
1000000,67,23,1,4,1,0,0,1
100000,35,44,2,1,1,1,14,0
5000000,32,46,7,3,1,1,27,0
2000000,16,38,15,3,0,1,41,1
1000000,30,7,14,2,0,1,30,1
5000000,53,33,19,1,1,0,36,1
200000,52,43,15,1,1,0,47,1
500000,85,27,16,5,0,0,29,0
100000,66,14,3,1,1,0,65,1
1000000,58,38,1,4,0,1,29,0
1000000,53,13,20,5,0,0,46,1
500000,3,32,9,6,0,1,7,1
100000,20,38,9,1,1,0,0,1
750000,23,36,2,1,1,0,33,1
100000,29,0,11,2,0,1,48,0
750000,54,21,17,5,0,0,16,0
750000,26,19,8,1,1,0,14,0
5000000,89,48,8,1,1,1,59,1
2000000,48,49,1,5,1,0,48,1
2000000,31,0,13,2,0,0,66,0
1000000,21,16,10,1,1,1,62,1
500000,56,9,13,1,0,1,62,0
2000000,28,47,3,3,1,0,27,1
750000,63,34,10,3,0,1,0,0
200000,18,25,19,2,1,1,63,0
200000,39,37,2,4,1,0,12,0
100000,18,20,8,5,1,1,65,0
200000,5,20,3,1,0,0,53,1
300000,72,38,19,3,0,0,47,0
1000000,42,18,18,6,0,1,71,0
750000,30,23,18,4,1,1,65,1
5000000,80,14,2,6,0,1,44,0
2000000,88,43,11,6,0,1,41,0
200000,90,21,8,2,1,1,60,1
750000,76,15,5,1,0,0,34,1
500000,65,8,1,6,1,0,19,0
1000000,26,10,12,2,1,0,27,0
500000,29,18,19,6,0,0,22,1
300000,15,15,6,6,1,0,5,1
500000,68,24,11,4,1,1,54,1
100000,21,7,12,6,0,0,60,0
500000,33,26,4,4,1,1,32,0
200000,63,47,19,5,0,0,51,0
500000,59,39,14,3,0,0,16,0
750000,75,50,19,1,1,0,46,1
750000,34,29,14,5,0,0,48,1
100000,60,17,9,1,0,1,13,0
200000,44,5,8,3,0,1,10,0
100000,51,29,6,2,0,0,4,0
1000000,20,40,3,3,1,1,26,1
5000000,20,50,4,4,0,1,29,0
750000,24,5,17,4,0,0,31,1
5000000,58,38,18,3,0,1,6,1
2000000,71,49,2,1,0,1,54,0
2000000,18,1,9,3,1,1,49,1
5000000,65,33,18,5,1,1,16,1
100000,24,37,8,3,1,1,30,1
100000,3,16,20,3,0,0,4,0
100000,79,20,18,5,1,0,20,1
5000000,41,19,16,6,0,0,24,1
200000,84,47,7,2,1,0,21,1
2000000,74,18,19,6,0,1,57,1
750000,45,6,1,2,0,1,24,0
2000000,51,34,2,6,0,1,42,0
100000,61,48,12,4,1,0,72,1
5000000,23,23,10,6,1,0,72,0
1000000,83,25,15,3,1,0,36,1
100000,45,32,10,1,0,0,49,0
1000000,49,25,7,5,1,1,47,1
5000000,70,34,15,5,0,0,20,0
750000,75,50,19,4,1,1,68,1
1000000,51,15,9,3,1,0,20,1
500000,61,4,14,6,0,0,51,0
300000,62,37,5,3,1,0,70,1
100000,5,10,8,4,0,0,9,1
1000000,12,0,11,1,1,0,61,1
2000000,69,29,13,5,1,0,4,1
2000000,74,42,7,2,1,1,8,1
100000,26,36,12,3,1,1,54,1
1000000,14,15,5,3,1,0,14,1
5000000,87,17,1,5,0,0,10,0
5000000,18,10,6,2,0,0,69,1
750000,35,4,7,6,0,1,66,0
200000,38,32,9,4,0,1,46,0
100000,5,10,13,1,0,1,40,0
750000,0,32,12,4,1,0,14,1
1000000,9,25,11,5,1,1,38,1
750000,88,1,20,1,1,0,54,0
500000,35,35,19,1,0,0,35,1
200000,39,42,20,1,1,1,40,0
300000,64,29,10,6,1,0,56,1
750000,78,25,18,6,1,1,21,1
200000,39,29,13,2,1,1,68,0
300000,9,21,1,5,1,1,1,1
5000000,40,25,16,3,0,1,64,1
500000,48,3,16,6,0,1,31,0
2000000,13,28,11,2,0,1,5,1
2000000,21,38,15,4,1,0,5,1
750000,62,41,18,3,0,0,8,0
100000,55,23,20,4,1,0,58,1
1000000,29,5,15,1,0,0,60,1
5000000,6,6,16,6,1,0,49,1
750000,70,47,5,1,1,0,1,0
200000,45,12,16,2,1,0,9,1
1000000,52,39,10,1,0,0,22,1
500000,77,2,9,3,1,1,44,1
750000,19,12,13,1,0,0,37,1
200000,47,32,9,2,1,1,44,0
100000,87,25,2,3,0,0,67,0
300000,26,24,19,1,1,1,18,0
2000000,87,32,20,1,0,0,63,1
2000000,48,5,8,4,0,1,32,0
300000,78,9,3,3,1,0,48,0
5000000,80,17,18,5,0,0,13,1
300000,27,40,8,4,1,0,23,1
1000000,79,14,2,1,1,0,13,1
200000,68,3,0,3,1,1,41,0
300000,73,15,16,4,1,0,65,1
100000,15,15,11,5,0,1,34,0
5000000,67,45,6,1,0,1,9,0
5000000,25,3,6,6,0,0,27,1
200000,32,13,11,3,1,1,33,0
2000000,27,38,4,2,1,0,5,1
1000000,56,30,17,6,0,1,66,0
100000,23,17,19,4,1,0,36,1
500000,74,14,20,2,0,0,57,0
100000,39,20,19,4,0,0,34,0
750000,53,17,4,6,1,0,31,1
750000,8,45,0,2,0,1,22,1
500000,27,8,8,2,0,1,8,0
300000,60,8,17,1,1,1,4,0
100000,36,35,3,3,0,1,67,0
750000,19,28,10,3,0,1,17,1
5000000,15,30,12,6,0,1,67,0
500000,8,32,14,6,1,0,71,1
5000000,39,17,8,3,1,0,28,1
5000000,13,5,13,4,0,0,24,1
750000,15,0,20,3,1,0,61,1
100000,64,21,5,6,0,1,42,0
500000,11,10,11,5,0,0,71,1
1000000,42,13,18,2,1,0,60,1
2000000,26,40,14,1,1,0,66,1
2000000,54,25,4,3,0,0,33,0
300000,14,38,15,5,0,1,16,0
2000000,76,34,1,3,0,0,69,0
200000,73,35,7,4,1,0,5,1
200000,45,1,15,3,1,1,58,0
2000000,56,26,0,3,1,0,68,1
1000000,1,10,2,2,1,0,38,1
200000,34,7,16,6,1,0,61,0
300000,54,20,4,5,0,0,12,0
300000,20,25,8,3,1,1,48,0
300000,53,9,18,6,0,1,63,0
2000000,51,45,16,1,0,0,48,1
1000000,52,40,5,2,0,1,23,1
5000000,75,11,8,3,0,1,40,1
300000,66,12,2,4,0,0,19,0
2000000,56,4,11,1,1,1,21,0
300000,34,46,0,6,1,0,56,0
750000,84,49,1,5,0,1,9,0
1000000,20,42,0,5,0,0,72,0
1000000,21,43,2,1,1,0,58,1
100000,90,18,13,4,1,1,25,1
100000,19,32,0,4,0,0,68,0
300000,21,39,14,1,0,0,0,1
300000,12,44,20,3,0,1,31,1
750000,46,27,1,6,1,0,49,1
750000,82,32,9,6,1,1,29,0
5000000,67,7,3,3,1,1,7,0
500000,90,37,12,1,0,0,48,0
300000,38,31,3,3,1,0,4,1
5000000,9,36,4,4,0,0,65,0
500000,13,0,8,1,0,1,59,0
2000000,54,47,2,1,1,1,22,1
500000,58,25,5,4,0,1,47,1
1000000,2,2,4,4,1,1,12,0
5000000,21,18,1,3,1,1,33,1
200000,76,7,6,6,0,0,23,0
1000000,86,29,19,5,1,0,61,0
2000000,83,34,1,1,0,0,34,0
300000,61,16,7,4,1,0,38,1
100000,33,22,7,6,1,1,62,1
750000,81,7,9,4,1,0,18,1
1000000,60,26,15,1,0,0,44,1
2000000,54,46,6,5,1,0,19,0
750000,49,46,15,1,1,0,57,1
500000,7,24,6,3,0,0,25,0
5000000,52,4,8,3,0,1,42,0
1000000,23,25,15,5,0,1,1,0
200000,23,20,2,5,1,0,64,1
500000,34,28,15,5,1,0,43,0
1000000,22,33,11,2,1,1,12,1
100000,84,25,15,3,0,1,20,0
300000,52,37,3,1,1,0,49,1
500000,26,45,6,5,0,0,70,0
100000,66,16,0,3,1,1,46,0
100000,51,39,11,4,1,1,23,0
750000,5,45,14,4,1,0,39,1
200000,71,10,17,4,0,1,45,0
2000000,72,29,13,6,0,0,49,1
5000000,0,5,12,6,0,0,44,1
750000,35,31,5,5,1,1,50,1
5000000,36,35,2,4,0,0,53,0
300000,3,20,9,5,0,1,66,1
500000,60,24,5,2,0,1,58,1
2000000,17,7,15,6,1,0,16,1
750000,72,47,2,2,0,0,59,0
100000,59,42,11,1,1,0,29,1
200000,51,11,6,5,0,1,41,0
300000,72,36,3,3,0,0,65,0
5000000,53,37,3,4,1,0,64,1
300000,41,44,15,1,0,1,18,0
200000,81,34,9,2,0,1,44,0
1000000,65,26,6,5,1,1,12,1
5000000,77,37,4,4,1,0,30,1
100000,79,8,9,2,1,0,51,0
500000,38,34,19,4,0,1,41,1
5000000,15,19,11,2,0,1,48,0
300000,75,35,15,6,0,1,20,0
200000,90,29,13,5,0,1,60,0
2000000,88,17,2,3,1,0,54,1
100000,64,9,12,5,0,0,11,0
100000,9,17,20,6,1,0,60,1
100000,37,42,19,4,1,1,4,1
2000000,23,18,1,6,0,0,52,0
200000,75,41,0,6,1,0,25,0
1000000,33,28,1,5,1,1,50,1
5000000,80,33,4,3,0,0,23,1
2000000,26,1,4,6,0,0,23,0
300000,64,43,14,2,1,1,22,1
1000000,60,12,4,3,0,1,32,1
100000,64,41,18,3,1,1,36,1
2000000,77,6,14,4,1,0,42,1
1000000,48,49,13,4,1,0,37,1
5000000,51,50,2,1,0,1,65,0
750000,46,11,7,5,1,1,59,0
500000,11,42,16,6,0,0,44,1
750000,40,26,8,3,1,1,0,0
1000000,4,38,19,3,0,0,53,1
5000000,78,12,1,1,0,0,11,0
750000,48,40,1,2,1,0,10,1
5000000,82,14,13,1,0,1,11,1
500000,41,47,15,2,0,1,34,1
2000000,7,43,20,5,1,0,67,0
500000,69,16,12,6,0,0,13,0
5000000,65,22,1,4,0,1,21,0
2000000,3,38,13,6,0,0,32,1
2000000,31,17,2,6,0,1,14,0
100000,66,31,14,2,1,1,47,1
5000000,61,14,6,3,0,1,45,1
1000000,80,6,20,4,1,0,68,1
200000,39,7,15,4,1,0,67,0
100000,89,44,16,2,0,0,17,0
300000,39,17,7,3,0,0,52,0
1000000,61,15,3,1,1,1,23,0
750000,74,31,15,3,0,1,20,1
5000000,35,47,14,6,1,1,69,0
300000,11,42,8,3,1,0,24,0
300000,15,1,5,4,0,0,22,0
1000000,74,34,16,3,1,0,41,1
300000,68,8,6,6,1,0,9,0
200000,59,2,11,1,1,0,42,0
100000,67,1,11,6,1,1,1,0
750000,16,43,0,1,1,1,36,1
1000000,66,48,13,4,0,1,28,1
100000,35,8,14,4,1,1,23,0
200000,8,49,17,6,0,1,72,0
5000000,7,21,1,1,1,0,28,1
750000,73,28,16,3,1,0,46,0
5000000,6,36,15,4,0,1,53,1
5000000,55,9,20,2,1,0,47,1
100000,47,48,19,5,1,0,21,1
750000,12,29,15,4,1,1,24,1
5000000,33,27,9,5,1,1,60,1
750000,44,12,16,5,0,0,22,1
500000,35,38,12,2,0,0,43,1
1000000,59,48,5,4,0,1,65,1
200000,8,1,6,5,1,0,56,1
100000,33,20,18,5,1,0,9,1
100000,59,24,17,6,0,0,69,0
750000,88,34,15,3,1,0,40,1
500000,45,41,20,2,1,1,64,1
200000,69,44,14,3,1,0,24,1
200000,44,16,4,6,1,1,71,1
100000,72,7,13,6,1,1,39,0
5000000,40,46,18,5,0,0,63,1
300000,31,37,10,6,0,1,57,0
1000000,28,34,20,5,1,0,71,1
100000,67,30,3,6,1,0,18,0
300000,49,17,10,4,0,0,43,0
2000000,85,18,6,6,0,1,32,1
2000000,50,32,15,5,1,0,19,1
1000000,60,6,14,1,1,1,22,0
500000,29,47,6,2,0,0,30,1
500000,45,4,18,3,0,0,45,0
500000,81,9,3,5,0,1,15,0
1000000,46,34,19,2,0,0,46,1
1000000,10,29,2,1,1,0,60,1
200000,22,39,1,2,0,1,19,0
750000,6,16,9,2,0,1,58,1
5000000,51,31,12,1,1,1,49,1
200000,4,33,9,3,1,1,33,1
200000,60,47,6,6,0,0,22,0
5000000,41,50,10,4,0,1,65,0
500000,30,47,13,1,1,1,51,1
5000000,40,12,10,1,0,0,9,1
100000,88,13,13,4,0,1,60,0
750000,74,50,6,5,0,1,7,1
2000000,10,15,17,1,0,0,23,1
300000,16,49,16,4,1,1,50,1
5000000,27,48,5,3,0,1,29,1
750000,42,17,1,1,1,1,25,1
1000000,50,40,16,6,0,1,26,1
500000,28,50,0,2,0,1,28,1
5000000,79,36,7,6,0,1,9,1
1000000,61,18,19,3,0,0,14,1
5000000,14,7,17,1,0,0,15,0
200000,47,11,2,3,1,1,35,0
200000,23,38,8,1,1,1,1,1
200000,43,12,0,1,0,1,65,0
200000,74,3,15,5,1,1,59,0
1000000,22,21,20,3,1,0,44,1
1000000,84,4,13,3,1,0,32,1
200000,64,30,7,5,1,0,16,0
500000,48,42,6,5,1,1,59,1
1000000,38,5,13,6,0,0,56,0
100000,44,26,19,2,0,0,4,0
1000000,10,18,6,4,0,1,27,1
750000,22,7,20,2,0,0,56,1
300000,10,0,11,1,1,0,54,1
2000000,19,47,5,4,0,1,12,1
200000,90,41,0,5,1,0,7,0
300000,89,20,11,6,0,0,66,0
5000000,64,32,0,5,0,1,67,0
750000,88,40,19,3,0,0,13,1
300000,72,19,16,1,0,0,59,0
1000000,17,48,19,5,0,0,36,1
1000000,23,13,9,6,0,1,59,0
2000000,12,27,8,3,0,1,8,1
300000,45,20,2,3,1,0,68,0
5000000,51,25,14,1,1,1,47,1
1000000,70,28,7,4,1,0,38,1
500000,9,50,12,5,1,0,28,1
750000,22,36,14,6,0,1,55,1
2000000,55,30,5,1,0,0,54,0
5000000,58,18,13,1,0,0,58,1
2000000,40,50,0,3,1,0,28,1
750000,13,25,20,3,1,0,29,0
500000,51,34,14,5,1,1,12,1
2000000,54,2,7,2,0,1,32,0
500000,32,5,18,2,1,1,15,1
750000,15,33,2,3,1,1,49,0
5000000,17,36,16,2,0,0,37,1
2000000,6,48,2,3,0,1,17,1
500000,72,14,9,4,0,1,14,1
300000,22,29,4,5,1,1,16,1
100000,37,46,15,3,1,0,30,1
2000000,23,30,10,3,1,0,35,1
750000,25,47,12,1,0,0,4,1
2000000,25,39,1,2,0,0,58,1
200000,64,35,18,2,0,1,21,0
200000,21,12,11,5,1,1,43,1
500000,38,34,19,4,1,0,20,1
200000,21,45,4,1,0,1,67,1
200000,11,2,15,5,0,0,4,0
1000000,44,19,13,6,1,1,7,0
