budget,urgency,views,saves,bedrooms,preapproved,open_house,agent_response_hours,buyer_readiness_score,engagement_score,speed_penalty,converted
100000,3,13,7,6,0,0,5,30,23.5,6.944444444444445,1
1000000,86,14,9,6,1,0,37,70,27.5,51.388888888888886,0
500000,37,11,9,6,1,0,29,70,24.5,40.27777777777778,0
200000,51,26,5,2,0,0,61,0,33.5,84.72222222222221,0
300000,71,8,18,1,1,1,7,40,55.0,9.722222222222223,0
750000,55,26,13,5,0,1,14,30,65.5,19.444444444444446,0
200000,80,8,17,3,0,1,50,0,53.5,69.44444444444444,0
100000,38,19,13,6,1,1,16,40,58.5,22.22222222222222,1
300000,39,41,8,5,1,1,15,40,73.0,20.833333333333336,1
200000,14,20,11,6,0,1,36,30,56.5,50.0,1
200000,69,10,7,5,1,1,56,40,40.5,77.77777777777779,1
2000000,59,50,3,6,1,0,2,70,54.5,2.7777777777777777,1
300000,19,16,9,1,0,1,10,30,49.5,13.88888888888889,0
100000,65,33,20,5,0,0,1,0,63.0,1.3888888888888888,0
1000000,21,32,1,1,1,0,36,100,33.5,50.0,1
2000000,50,24,16,2,1,1,38,70,68.0,52.77777777777778,1
100000,16,11,10,4,0,1,10,30,46.0,13.88888888888889,1
1000000,50,29,10,6,0,0,70,30,44.0,97.22222222222221,1
300000,54,23,17,3,0,0,29,0,48.5,40.27777777777778,0
200000,55,30,11,3,1,0,25,40,46.5,34.72222222222222,1
2000000,2,30,7,3,0,0,21,60,40.5,29.166666666666668,0
300000,58,36,9,2,1,1,19,40,69.5,26.38888888888889,1
5000000,69,38,20,6,1,0,20,70,68.0,27.77777777777778,1
1000000,89,35,3,5,1,1,71,70,59.5,98.61111111111111,1
750000,12,0,3,3,0,1,41,60,24.5,56.94444444444444,0
2000000,58,41,15,3,0,1,59,30,83.5,81.94444444444444,1
1000000,33,39,3,4,1,1,19,70,63.5,26.38888888888889,1
500000,60,39,11,6,0,1,41,30,75.5,56.94444444444444,1
5000000,56,24,6,1,1,1,36,70,53.0,50.0,0
200000,83,17,20,6,1,1,41,40,67.0,56.94444444444444,0
1000000,59,10,13,3,1,0,30,70,29.5,41.66666666666667,1
1000000,0,33,15,2,0,0,47,60,55.5,65.27777777777779,1
500000,0,48,12,2,0,0,28,60,66.0,38.88888888888889,1
100000,76,2,11,3,0,1,4,0,38.5,5.555555555555555,0
5000000,54,36,13,4,0,0,61,30,55.5,84.72222222222221,1
750000,86,22,18,4,1,1,9,70,69.0,12.5,1
5000000,15,37,11,2,0,0,14,60,53.5,19.444444444444446,1
200000,89,37,18,3,1,1,22,40,84.0,30.555555555555557,1
200000,13,10,19,2,0,1,22,30,58.5,30.555555555555557,1
100000,81,43,9,1,1,0,25,40,56.5,34.72222222222222,1
750000,42,0,16,5,0,1,31,30,44.0,43.05555555555556,0
1000000,75,5,7,1,1,1,28,70,35.5,38.88888888888889,1
500000,55,39,14,1,1,1,71,70,80.0,98.61111111111111,1
500000,58,0,6,5,1,1,72,70,29.0,100.0,1
5000000,15,20,9,2,0,1,52,60,53.5,72.22222222222221,1
500000,22,21,4,5,0,1,18,60,47.0,25.0,1
1000000,2,49,18,6,0,0,68,60,76.0,94.44444444444444,0
500000,35,19,2,5,0,0,44,30,22.0,61.111111111111114,0
100000,26,2,20,6,1,1,1,70,52.0,1.3888888888888888,1
200000,30,21,15,6,1,0,31,70,43.5,43.05555555555556,1
1000000,87,42,3,3,0,1,40,30,66.5,55.55555555555556,1
5000000,37,0,12,3,1,1,7,70,38.0,9.722222222222223,1
500000,51,4,8,2,1,1,19,70,36.0,26.38888888888889,1
200000,2,50,14,1,0,1,19,30,91.0,26.38888888888889,1
200000,81,7,1,3,0,0,54,0,8.5,75.0,0
500000,13,33,6,4,1,1,62,100,62.0,86.11111111111111,1
500000,44,26,9,5,0,0,36,30,39.5,50.0,0
200000,27,17,13,6,0,1,43,30,56.5,59.72222222222222,1
750000,43,25,20,2,1,0,24,70,55.0,33.33333333333333,0
500000,62,0,9,4,1,1,48,70,33.5,66.66666666666666,1
100000,65,45,16,5,1,1,3,40,89.0,4.166666666666666,0
100000,36,27,13,4,1,0,20,40,46.5,27.77777777777778,1
750000,70,29,6,2,1,1,46,70,58.0,63.888888888888886,1
5000000,39,47,0,4,1,0,23,70,47.0,31.944444444444443,1
500000,54,50,0,6,1,0,63,70,50.0,87.5,1
200000,6,15,13,1,1,1,18,70,54.5,25.0,0
500000,71,19,9,3,1,1,68,70,52.5,94.44444444444444,1
750000,87,15,11,2,0,0,19,30,31.5,26.38888888888889,1
200000,17,30,18,5,1,1,33,70,77.0,45.83333333333333,0
2000000,0,16,15,4,0,0,11,60,38.5,15.277777777777779,1
750000,14,21,11,6,1,0,67,100,37.5,93.05555555555556,0
5000000,5,27,15,4,0,1,9,60,69.5,12.5,0
5000000,73,16,7,2,0,0,8,30,26.5,11.11111111111111,0
750000,8,47,7,4,1,1,52,100,77.5,72.22222222222221,1
750000,32,40,12,6,0,1,7,30,78.0,9.722222222222223,1
100000,3,0,18,3,1,1,11,70,47.0,15.277777777777779,1
5000000,56,46,5,6,1,1,36,70,73.5,50.0,1
100000,86,35,20,4,0,1,34,0,85.0,47.22222222222222,0
100000,73,15,0,3,0,0,37,0,15.0,51.388888888888886,0
200000,35,4,15,1,1,0,46,40,26.5,63.888888888888886,0
200000,22,17,18,1,0,1,71,30,64.0,98.61111111111111,0
750000,66,40,13,3,0,1,28,30,79.5,38.88888888888889,1
1000000,30,8,4,1,0,1,61,60,34.0,84.72222222222221,1
750000,67,35,17,2,0,1,9,30,80.5,12.5,1
2000000,11,44,0,1,1,1,65,100,64.0,90.27777777777779,1
500000,84,49,20,2,1,0,31,70,79.0,43.05555555555556,0
500000,46,2,10,6,0,1,38,30,37.0,52.77777777777778,0
500000,64,44,7,5,1,0,42,70,54.5,58.333333333333336,1
300000,53,23,4,6,1,1,45,40,49.0,62.5,1
1000000,71,16,13,5,1,0,24,70,35.5,33.33333333333333,0
1000000,78,2,6,6,1,0,66,70,11.0,91.66666666666666,1
300000,52,43,13,5,0,0,47,0,62.5,65.27777777777779,0
500000,72,39,13,1,1,0,43,70,58.5,59.72222222222222,0
100000,41,7,18,5,0,1,45,0,54.0,62.5,0
1000000,9,0,1,5,1,0,52,100,1.5,72.22222222222221,1
1000000,17,9,17,5,1,1,9,100,54.5,12.5,1
1000000,71,28,10,2,0,0,50,30,43.0,69.44444444444444,1
5000000,67,0,3,3,1,1,53,70,24.5,73.61111111111111,1
750000,83,0,9,4,1,1,71,70,33.5,98.61111111111111,1
100000,52,46,19,1,0,0,60,0,74.5,83.33333333333334,0
1000000,25,16,4,2,0,0,17,60,22.0,23.61111111111111,1
5000000,22,7,17,1,0,0,13,60,32.5,18.055555555555554,1
750000,23,42,12,6,1,0,36,100,60.0,50.0,1
200000,70,9,11,2,1,0,65,40,25.5,90.27777777777779,0
100000,54,10,13,2,0,1,22,0,49.5,30.555555555555557,0
500000,50,39,15,6,1,1,28,70,81.5,38.88888888888889,1
500000,65,41,17,4,0,0,38,30,66.5,52.77777777777778,1
100000,90,29,10,3,0,0,19,0,44.0,26.38888888888889,0
1000000,53,2,16,4,1,1,60,70,46.0,83.33333333333334,1
2000000,14,44,20,5,1,0,51,100,74.0,70.83333333333334,1
1000000,74,29,7,2,0,1,42,30,59.5,58.333333333333336,0
500000,90,18,18,4,0,0,17,30,45.0,23.61111111111111,1
500000,16,21,12,6,1,1,59,100,59.0,81.94444444444444,0
5000000,60,48,0,6,1,1,9,70,68.0,12.5,0
750000,65,47,5,3,1,0,5,70,54.5,6.944444444444445,1
750000,25,14,5,3,1,1,30,100,41.5,41.66666666666667,0
500000,59,32,6,5,1,0,56,70,41.0,77.77777777777779,1
2000000,40,38,13,2,1,1,48,70,77.5,66.66666666666666,0
100000,64,3,3,1,0,0,13,0,7.5,18.055555555555554,0
200000,74,13,3,3,0,0,36,0,17.5,50.0,0
500000,87,16,15,4,0,1,55,30,58.5,76.38888888888889,1
300000,88,31,16,3,1,0,22,40,55.0,30.555555555555557,0
750000,7,23,2,5,0,1,16,60,46.0,22.22222222222222,1
200000,81,42,15,3,0,1,15,0,84.5,20.833333333333336,0
200000,7,38,20,2,1,0,63,70,68.0,87.5,1
100000,9,9,10,2,0,1,4,30,44.0,5.555555555555555,0
1000000,1,40,18,1,0,1,66,60,87.0,91.66666666666666,1
300000,56,1,4,2,0,0,65,0,7.0,90.27777777777779,0
2000000,28,13,4,2,1,0,26,100,19.0,36.11111111111111,1
750000,13,49,8,4,0,1,51,60,81.0,70.83333333333334,0
500000,78,22,6,2,1,1,34,70,51.0,47.22222222222222,0
5000000,88,4,17,5,0,0,23,30,29.5,31.944444444444443,0
300000,23,50,19,3,1,0,16,70,78.5,22.22222222222222,1
300000,77,45,16,5,1,0,67,40,69.0,93.05555555555556,1
1000000,48,39,13,4,0,0,47,30,58.5,65.27777777777779,0
1000000,48,10,11,2,1,1,16,70,46.5,22.22222222222222,0
2000000,25,15,20,4,0,1,45,60,65.0,62.5,1
300000,33,35,6,2,0,1,59,0,64.0,81.94444444444444,0
5000000,84,33,16,1,1,1,70,70,77.0,97.22222222222221,1
2000000,55,34,16,6,0,1,49,30,78.0,68.05555555555556,1
500000,3,18,9,5,1,1,70,100,51.5,97.22222222222221,1
1000000,7,15,5,2,0,1,35,60,42.5,48.61111111111111,0
300000,3,49,8,2,1,0,32,70,61.0,44.44444444444444,1
100000,60,33,1,2,0,1,39,0,54.5,54.166666666666664,0
5000000,62,25,15,2,1,1,44,70,67.5,61.111111111111114,0
1000000,45,25,7,2,0,0,46,30,35.5,63.888888888888886,1
300000,32,17,14,1,1,0,56,40,38.0,77.77777777777779,1
100000,57,24,0,2,1,0,40,40,24.0,55.55555555555556,0
5000000,16,18,17,5,1,1,33,100,63.5,45.83333333333333,1
300000,86,31,4,3,0,1,48,0,57.0,66.66666666666666,0
750000,45,3,15,5,1,0,72,70,25.5,100.0,1
200000,70,12,0,5,0,1,12,0,32.0,16.666666666666664,0
500000,9,20,0,2,0,0,47,60,20.0,65.27777777777779,1
100000,55,43,4,3,1,1,71,40,69.0,98.61111111111111,1
5000000,1,36,10,6,0,1,32,60,71.0,44.44444444444444,1
1000000,75,14,9,6,1,1,21,70,47.5,29.166666666666668,0
5000000,14,13,7,2,1,1,25,100,43.5,34.72222222222222,0
750000,40,48,3,4,0,0,2,30,52.5,2.7777777777777777,1
500000,87,35,20,1,1,1,67,70,85.0,93.05555555555556,0
200000,75,47,10,1,1,1,35,40,82.0,48.61111111111111,0
1000000,81,37,15,3,1,1,24,70,79.5,33.33333333333333,1
750000,26,30,12,3,1,1,31,100,68.0,43.05555555555556,1
1000000,49,12,15,6,0,1,25,30,54.5,34.72222222222222,1
500000,40,31,3,4,1,0,36,70,35.5,50.0,0
1000000,87,36,10,4,1,0,28,70,51.0,38.88888888888889,1
5000000,37,30,4,2,0,0,0,30,36.0,0.0,0
5000000,51,50,17,2,0,1,66,30,95.5,91.66666666666666,0
1000000,60,46,0,3,1,0,54,70,46.0,75.0,1
750000,63,10,1,6,1,0,63,70,11.5,87.5,0
1000000,85,26,12,2,1,1,28,70,64.0,38.88888888888889,0
100000,12,50,8,4,0,1,59,30,82.0,81.94444444444444,0
500000,22,0,16,4,1,0,20,100,24.0,27.77777777777778,0
300000,69,15,6,6,0,0,2,0,24.0,2.7777777777777777,0
1000000,24,28,8,6,1,1,39,100,60.0,54.166666666666664,0
100000,44,18,14,2,1,0,45,40,39.0,62.5,0
200000,29,15,13,6,0,1,13,30,54.5,18.055555555555554,1
5000000,81,32,6,1,1,0,48,70,41.0,66.66666666666666,1
200000,81,40,6,6,0,1,58,0,69.0,80.55555555555556,0
100000,45,17,12,2,1,0,39,40,35.0,54.166666666666664,0
300000,13,6,5,6,1,0,9,70,13.5,12.5,1
5000000,22,32,2,6,0,1,38,60,55.0,52.77777777777778,0
5000000,10,2,3,6,0,0,29,60,6.5,40.27777777777778,1
750000,87,48,9,5,0,1,2,30,81.5,2.7777777777777777,1
1000000,0,28,15,2,0,0,65,60,50.5,90.27777777777779,1
100000,42,36,7,1,0,0,53,0,46.5,73.61111111111111,0
100000,55,33,9,1,0,0,59,0,46.5,81.94444444444444,0
300000,11,7,13,6,0,1,38,30,46.5,52.77777777777778,0
1000000,87,20,3,6,1,1,16,70,44.5,22.22222222222222,0
750000,44,21,11,2,1,0,66,70,37.5,91.66666666666666,1
200000,89,38,10,1,1,1,42,40,73.0,58.333333333333336,1
500000,71,35,13,6,1,1,36,70,74.5,50.0,0
100000,78,6,20,5,0,0,24,0,36.0,33.33333333333333,0
500000,22,28,14,5,1,1,3,100,69.0,4.166666666666666,1
200000,61,34,2,6,1,1,49,40,57.0,68.05555555555556,0
500000,63,35,9,3,1,0,34,70,48.5,47.22222222222222,0
750000,67,19,12,1,0,0,32,30,37.0,44.44444444444444,1
200000,49,29,18,2,1,1,63,40,76.0,87.5,1
100000,13,35,17,2,0,1,68,30,80.5,94.44444444444444,1
2000000,25,45,19,3,1,1,48,100,93.5,66.66666666666666,0
500000,5,20,16,3,0,1,13,60,64.0,18.055555555555554,1
2000000,25,49,5,5,1,0,70,100,56.5,97.22222222222221,0
300000,13,46,6,1,0,0,7,30,55.0,9.722222222222223,1
200000,55,21,18,4,0,0,63,0,48.0,87.5,0
100000,87,34,13,1,1,1,8,40,73.5,11.11111111111111,1
750000,21,27,4,1,0,0,23,60,33.0,31.944444444444443,1
1000000,79,22,5,5,0,1,12,30,49.5,16.666666666666664,0
300000,73,34,17,5,0,0,31,0,59.5,43.05555555555556,0
1000000,87,0,15,3,0,0,33,30,22.5,45.83333333333333,0
1000000,34,42,11,3,1,0,5,70,58.5,6.944444444444445,1
1000000,26,39,8,4,1,1,49,100,71.0,68.05555555555556,1
500000,22,41,11,3,0,1,36,60,77.5,50.0,1
100000,22,47,16,1,1,1,72,70,91.0,100.0,1
300000,83,47,9,3,1,0,37,40,60.5,51.388888888888886,1
500000,45,0,15,5,0,1,19,30,42.5,26.38888888888889,0
1000000,31,13,5,1,0,1,37,30,40.5,51.388888888888886,1
300000,16,4,6,5,1,0,45,70,13.0,62.5,0
2000000,62,43,17,1,0,0,14,30,68.5,19.444444444444446,1
200000,83,50,5,6,1,0,25,40,57.5,34.72222222222222,0
2000000,15,34,1,2,0,1,26,60,55.5,36.11111111111111,1
500000,2,36,2,5,1,1,42,100,59.0,58.333333333333336,0
5000000,88,35,4,6,1,1,60,70,61.0,83.33333333333334,1
500000,40,8,1,6,1,1,71,70,29.5,98.61111111111111,0
1000000,70,18,12,4,0,0,39,30,36.0,54.166666666666664,0
100000,43,45,14,3,1,1,15,40,86.0,20.833333333333336,1
300000,81,33,14,3,1,1,1,40,74.0,1.3888888888888888,1
1000000,48,34,3,2,1,0,4,70,38.5,5.555555555555555,1
5000000,72,2,0,2,0,0,49,30,2.0,68.05555555555556,0
1000000,81,32,16,4,1,1,53,70,76.0,73.61111111111111,1
5000000,19,21,6,5,0,0,13,60,30.0,18.055555555555554,1
2000000,50,22,14,5,1,1,6,70,63.0,8.333333333333332,0
100000,45,39,13,1,0,1,13,0,78.5,18.055555555555554,0
5000000,90,38,9,3,0,0,57,30,51.5,79.16666666666666,0
2000000,3,2,4,2,1,1,5,100,28.0,6.944444444444445,0
300000,42,19,18,2,0,1,8,0,66.0,11.11111111111111,0
100000,56,26,13,5,1,0,47,40,45.5,65.27777777777779,0
2000000,54,0,9,1,0,0,12,30,13.5,16.666666666666664,0
5000000,68,11,13,4,1,0,29,70,30.5,40.27777777777778,0
1000000,41,1,20,4,1,1,25,70,51.0,34.72222222222222,1
200000,14,1,6,1,1,0,50,70,10.0,69.44444444444444,0
200000,49,46,8,2,1,1,36,40,78.0,50.0,0
750000,23,47,18,5,0,1,6,60,94.0,8.333333333333332,1
2000000,85,35,14,3,1,1,59,70,76.0,81.94444444444444,0
5000000,6,35,10,5,0,0,19,60,50.0,26.38888888888889,0
750000,38,25,16,3,1,1,17,70,69.0,23.61111111111111,1
750000,78,2,19,3,0,1,25,30,50.5,34.72222222222222,0
1000000,40,14,2,4,1,0,48,70,17.0,66.66666666666666,1
200000,14,22,6,1,1,0,0,70,31.0,0.0,0
100000,25,43,1,5,1,0,55,70,44.5,76.38888888888889,1
750000,72,45,19,2,1,0,50,70,73.5,69.44444444444444,1
750000,6,5,17,5,0,0,25,60,30.5,34.72222222222222,1
500000,84,1,0,1,0,1,15,30,21.0,20.833333333333336,0
100000,49,24,9,6,0,0,50,0,37.5,69.44444444444444,0
2000000,54,20,13,3,1,0,69,70,39.5,95.83333333333334,1
5000000,88,30,13,4,1,1,29,70,69.5,40.27777777777778,1
1000000,57,5,15,2,0,1,72,30,47.5,100.0,0
100000,15,45,1,1,0,1,26,30,66.5,36.11111111111111,0
750000,32,9,20,5,0,1,1,30,59.0,1.3888888888888888,0
1000000,24,8,20,2,0,0,18,60,38.0,25.0,0
500000,10,18,4,3,0,0,41,60,24.0,56.94444444444444,1
2000000,66,27,17,6,0,1,38,30,72.5,52.77777777777778,0
100000,8,28,17,1,0,0,40,30,53.5,55.55555555555556,1
200000,57,43,11,1,0,0,17,0,59.5,23.61111111111111,0
750000,57,11,1,3,1,1,16,70,32.5,22.22222222222222,0
300000,68,49,17,1,1,1,41,40,94.5,56.94444444444444,1
750000,64,38,9,4,0,1,71,30,71.5,98.61111111111111,1
100000,56,30,14,3,0,1,36,0,71.0,50.0,0
750000,40,41,11,1,1,0,38,70,57.5,52.77777777777778,1
5000000,59,29,10,2,0,1,67,30,64.0,93.05555555555556,1
500000,70,27,2,2,1,0,28,70,30.0,38.88888888888889,1
750000,47,26,7,5,1,1,37,70,56.5,51.388888888888886,1
100000,12,8,17,6,1,1,25,70,53.5,34.72222222222222,0
750000,32,44,15,3,0,1,64,30,86.5,88.88888888888889,1
300000,55,5,1,6,0,0,16,0,6.5,22.22222222222222,0
750000,80,33,3,6,0,0,62,30,37.5,86.11111111111111,1
5000000,11,25,8,1,1,1,69,100,57.0,95.83333333333334,1
100000,50,10,5,5,0,0,30,0,17.5,41.66666666666667,0
300000,43,23,7,6,1,0,12,40,33.5,16.666666666666664,1
1000000,57,34,12,1,1,1,61,70,72.0,84.72222222222221,1
1000000,66,4,16,1,1,1,10,70,48.0,13.88888888888889,1
1000000,25,40,0,4,0,0,61,60,40.0,84.72222222222221,0
2000000,40,47,1,2,1,1,36,70,68.5,50.0,1
2000000,44,14,7,4,1,0,1,70,24.5,1.3888888888888888,0
750000,26,39,17,1,1,1,9,100,84.5,12.5,0
300000,28,25,2,3,0,0,51,30,28.0,70.83333333333334,0
100000,51,44,4,1,1,0,6,40,50.0,8.333333333333332,0
5000000,1,8,15,6,0,1,7,60,50.5,9.722222222222223,1
300000,75,24,3,6,0,1,54,0,48.5,75.0,0
500000,28,43,19,4,1,0,23,100,71.5,31.944444444444443,0
200000,16,13,17,2,1,0,15,70,38.5,20.833333333333336,1
750000,28,43,16,2,0,0,47,60,67.0,65.27777777777779,0
2000000,71,46,11,2,1,0,36,70,62.5,50.0,0
500000,64,17,13,3,0,1,1,30,56.5,1.3888888888888888,1
1000000,19,45,1,6,0,1,6,60,66.5,8.333333333333332,1
1000000,64,17,11,6,0,1,8,30,53.5,11.11111111111111,1
200000,47,15,14,4,0,0,7,0,36.0,9.722222222222223,0
5000000,38,33,9,5,1,0,40,70,46.5,55.55555555555556,0
2000000,4,48,9,1,1,0,33,100,61.5,45.83333333333333,1
200000,12,48,0,6,0,0,28,30,48.0,38.88888888888889,0
200000,83,11,16,6,0,0,13,0,35.0,18.055555555555554,0
100000,20,11,20,1,1,1,32,70,61.0,44.44444444444444,1
5000000,28,19,10,3,1,1,38,100,54.0,52.77777777777778,0
1000000,43,30,19,5,0,0,71,30,58.5,98.61111111111111,1
1000000,20,26,9,1,0,0,4,60,39.5,5.555555555555555,1
2000000,87,27,13,5,1,0,40,70,46.5,55.55555555555556,0
500000,88,13,20,6,1,1,3,70,63.0,4.166666666666666,1
1000000,90,32,10,5,0,0,60,30,47.0,83.33333333333334,0
200000,1,35,16,5,0,0,69,30,59.0,95.83333333333334,0
300000,73,44,7,4,1,1,6,40,74.5,8.333333333333332,0
100000,7,49,5,4,0,0,27,30,56.5,37.5,1
100000,85,12,16,3,1,1,44,40,56.0,61.111111111111114,1
500000,28,11,5,1,0,1,0,60,38.5,0.0,1
500000,77,4,7,1,0,1,33,30,34.5,45.83333333333333,0
1000000,78,14,10,3,0,1,37,30,49.0,51.388888888888886,1
1000000,84,49,7,2,0,0,48,30,59.5,66.66666666666666,0
500000,11,47,11,6,1,0,60,100,63.5,83.33333333333334,0
5000000,45,14,2,1,0,1,14,30,37.0,19.444444444444446,0
300000,87,14,15,6,0,0,0,0,36.5,0.0,0
500000,32,3,20,1,0,1,2,30,53.0,2.7777777777777777,0
750000,30,7,20,3,1,1,32,100,57.0,44.44444444444444,1
300000,45,12,8,2,1,0,63,40,24.0,87.5,1
300000,62,2,17,1,0,1,13,0,47.5,18.055555555555554,0
1000000,0,38,15,4,0,0,56,60,60.5,77.77777777777779,1
200000,9,0,20,6,1,1,48,70,50.0,66.66666666666666,1
200000,87,3,13,1,1,1,53,40,42.5,73.61111111111111,0
300000,63,8,14,2,1,1,14,40,49.0,19.444444444444446,0
2000000,63,45,17,5,0,0,27,30,70.5,37.5,1
1000000,27,11,7,4,0,0,44,60,21.5,61.111111111111114,1
750000,9,5,14,1,1,0,55,100,26.0,76.38888888888889,0
1000000,19,46,6,2,1,1,17,100,75.0,23.61111111111111,1
100000,12,24,14,4,0,1,56,30,65.0,77.77777777777779,1
100000,0,46,1,3,0,0,20,30,47.5,27.77777777777778,0
5000000,30,10,5,6,1,1,22,100,37.5,30.555555555555557,1
500000,67,9,20,2,0,1,51,30,59.0,70.83333333333334,0
750000,85,8,7,2,0,1,67,30,38.5,93.05555555555556,0
5000000,2,4,1,5,0,1,40,60,25.5,55.55555555555556,0
500000,7,31,2,4,0,1,31,60,54.0,43.05555555555556,1
2000000,79,2,14,5,1,0,63,70,23.0,87.5,1
100000,64,31,12,4,1,1,14,40,69.0,19.444444444444446,1
1000000,34,28,11,4,1,0,54,70,44.5,75.0,0
300000,78,13,20,1,0,1,46,0,63.0,63.888888888888886,0
5000000,60,26,4,2,0,1,4,30,52.0,5.555555555555555,0
100000,47,32,8,4,0,0,1,0,44.0,1.3888888888888888,0
200000,29,33,4,1,0,1,57,30,59.0,79.16666666666666,1
750000,62,16,5,3,0,1,52,30,43.5,72.22222222222221,0
750000,80,16,14,5,0,0,48,30,37.0,66.66666666666666,0
2000000,83,8,11,6,0,0,43,30,24.5,59.72222222222222,0
500000,38,44,3,2,0,1,44,30,68.5,61.111111111111114,0
200000,67,27,13,1,1,0,53,40,46.5,73.61111111111111,1
750000,75,47,8,2,0,0,68,30,59.0,94.44444444444444,1
2000000,9,24,13,6,0,0,70,60,43.5,97.22222222222221,0
1000000,12,2,7,3,1,0,55,100,12.5,76.38888888888889,1
2000000,7,37,5,5,0,1,27,60,64.5,37.5,1
5000000,50,48,15,6,1,1,33,70,90.5,45.83333333333333,1
200000,90,47,17,5,0,1,45,0,92.5,62.5,0
300000,88,31,12,6,0,1,47,0,69.0,65.27777777777779,0
1000000,43,47,4,2,1,0,44,70,53.0,61.111111111111114,1
5000000,43,13,10,3,0,1,2,30,48.0,2.7777777777777777,1
2000000,72,42,19,5,1,1,66,70,90.5,91.66666666666666,1
2000000,40,28,17,5,1,0,26,70,53.5,36.11111111111111,1
750000,11,17,7,4,1,0,47,100,27.5,65.27777777777779,0
2000000,41,43,18,4,0,0,64,30,70.0,88.88888888888889,1
100000,54,29,4,1,0,1,15,0,55.0,20.833333333333336,0
300000,45,1,19,5,1,0,44,40,29.5,61.111111111111114,0
1000000,40,43,11,5,0,1,19,30,79.5,26.38888888888889,0
2000000,50,37,9,1,0,0,62,30,50.5,86.11111111111111,1
2000000,85,37,1,4,0,1,65,30,58.5,90.27777777777779,0
100000,40,43,8,3,0,1,39,0,75.0,54.166666666666664,0
500000,22,8,9,2,0,1,5,60,41.5,6.944444444444445,0
500000,2,24,16,5,0,1,37,60,68.0,51.388888888888886,0
500000,10,49,6,4,1,0,68,100,58.0,94.44444444444444,1
200000,31,39,14,6,1,1,44,40,80.0,61.111111111111114,1
500000,54,40,18,4,0,1,70,30,87.0,97.22222222222221,1
5000000,63,2,1,5,1,1,48,70,23.5,66.66666666666666,0
300000,15,41,12,5,0,1,17,30,79.0,23.61111111111111,0
200000,16,19,16,4,1,0,36,70,43.0,50.0,0
100000,14,24,1,5,1,0,64,70,25.5,88.88888888888889,1
5000000,10,50,3,1,0,0,58,60,54.5,80.55555555555556,1
750000,33,21,5,4,1,0,50,70,28.5,69.44444444444444,1
2000000,74,17,19,4,0,0,10,30,45.5,13.88888888888889,0
300000,13,16,15,1,0,0,59,30,38.5,81.94444444444444,1
5000000,64,14,16,2,0,1,39,30,58.0,54.166666666666664,0
5000000,74,16,20,6,1,1,39,70,66.0,54.166666666666664,1
100000,62,39,18,1,0,0,9,0,66.0,12.5,0
750000,56,26,15,6,0,0,37,30,48.5,51.388888888888886,1
750000,28,18,12,4,1,1,5,100,56.0,6.944444444444445,0
2000000,57,35,16,6,1,1,46,70,79.0,63.888888888888886,1
100000,6,23,16,3,1,0,41,70,47.0,56.94444444444444,0
750000,61,3,12,5,1,1,10,70,41.0,13.88888888888889,0
750000,1,15,17,5,1,0,14,100,40.5,19.444444444444446,1
2000000,62,43,19,3,1,1,56,70,91.5,77.77777777777779,1
500000,17,43,10,3,0,0,9,60,58.0,12.5,1
200000,63,48,15,2,1,0,13,40,70.5,18.055555555555554,1
200000,62,25,9,1,0,0,66,0,38.5,91.66666666666666,0
5000000,15,47,19,3,0,1,32,60,95.5,44.44444444444444,1
300000,41,15,18,3,1,1,45,40,62.0,62.5,1
500000,86,33,6,6,1,0,26,70,42.0,36.11111111111111,1
300000,48,39,7,3,0,1,31,0,69.5,43.05555555555556,0
100000,23,10,6,1,1,0,40,70,19.0,55.55555555555556,1
1000000,12,49,17,3,0,0,65,60,74.5,90.27777777777779,1
500000,43,30,18,2,1,0,31,70,57.0,43.05555555555556,1
750000,13,37,18,4,1,0,25,100,64.0,34.72222222222222,0
2000000,66,29,9,1,1,1,3,70,62.5,4.166666666666666,1
200000,69,15,17,6,1,0,25,40,40.5,34.72222222222222,1
300000,36,26,18,2,1,0,47,40,53.0,65.27777777777779,0
300000,78,35,7,5,0,1,21,0,65.5,29.166666666666668,0
750000,17,34,17,6,0,0,28,60,59.5,38.88888888888889,0
1000000,62,43,9,3,1,1,15,70,76.5,20.833333333333336,1
200000,43,29,16,5,0,0,47,0,53.0,65.27777777777779,0
2000000,28,8,0,1,1,0,69,100,8.0,95.83333333333334,0
5000000,0,6,13,1,1,1,2,100,45.5,2.7777777777777777,1
2000000,21,16,13,5,1,0,58,100,35.5,80.55555555555556,0
2000000,31,3,5,2,0,1,15,30,30.5,20.833333333333336,0
100000,71,37,13,1,1,1,42,40,76.5,58.333333333333336,1
300000,8,7,5,2,1,0,39,70,14.5,54.166666666666664,0
300000,19,35,1,4,0,1,24,30,56.5,33.33333333333333,0
750000,11,8,14,4,0,0,46,60,29.0,63.888888888888886,1
500000,3,32,3,2,0,0,10,60,36.5,13.88888888888889,1
300000,16,42,18,5,0,1,13,30,89.0,18.055555555555554,1
5000000,60,10,7,6,1,1,9,70,40.5,12.5,1
5000000,43,40,3,3,1,0,40,70,44.5,55.55555555555556,1
100000,10,13,9,1,1,0,23,70,26.5,31.944444444444443,1
200000,57,47,0,3,1,0,44,40,47.0,61.111111111111114,0
100000,83,47,8,3,0,1,2,0,79.0,2.7777777777777777,0
100000,9,18,13,4,0,1,4,30,57.5,5.555555555555555,1
